timestamp,feeder,load,loss,voltage,current,power_factor,temperature,humidity
2024-05-17 04:00:00,Rohri Industrial Feeder,14.845,1.713,10.87,788.47,0.911,32.3,70.5
2024-05-17 04:00:00,SITE Area Feeder,10.792,1.49,11.02,565.34,0.875,31.8,77.8
2024-05-17 04:00:00,Military Road Feeder,8.228,0.763,10.9,435.71,0.849,35.2,73.3
2024-05-17 04:00:00,Barrage Colony Feeder,8.262,1.241,11.15,427.6,0.895,32.3,69.2
2024-05-17 04:00:00,Shikarpur Road Feeder,6.11,0.938,11.02,319.97,0.922,32.7,75.4
2024-05-17 04:00:00,Old Sukkur Residential Feeder,4.901,0.644,11.01,257.09,0.866,34.6,73.6
2024-05-17 05:00:00,Civil Hospital Feeder,6.965,0.391,11.1,362.32,0.837,31.3,70.5
2024-05-17 05:00:00,Airport Road Feeder,11.011,0.892,11.2,567.82,0.864,31.6,73.1
2024-05-17 05:00:00,Rohri Industrial Feeder,14.582,1.89,10.93,770.15,0.844,33.4,76.6
2024-05-17 05:00:00,SITE Area Feeder,11.171,2.009,10.88,592.87,0.929,31.1,78.9
2024-05-17 05:00:00,Military Road Feeder,8.53,1.018,11.1,443.82,0.93,33.1,79.7
2024-05-17 05:00:00,Barrage Colony Feeder,8.609,1.124,11.18,444.66,0.938,33.8,74.5
2024-05-17 05:00:00,Shikarpur Road Feeder,6.241,0.946,11.18,322.38,0.858,34.2,64.3
2024-05-17 05:00:00,Old Sukkur Residential Feeder,4.302,0.758,11.13,223.1,0.829,30.8,70.5
2024-05-17 06:00:00,Civil Hospital Feeder,10.79,0.764,10.8,576.59,0.902,35.8,74.2
2024-05-17 06:00:00,Airport Road Feeder,15.68,2.773,11.12,814.38,0.847,32.7,73.5
2024-05-17 06:00:00,Rohri Industrial Feeder,23.52,1.937,10.94,1241.23,0.92,30.2,70.2
2024-05-17 06:00:00,SITE Area Feeder,18.014,3.045,10.82,961.26,0.945,33.6,74.2
2024-05-17 06:00:00,Military Road Feeder,13.102,2.173,11.11,680.76,0.905,35.7,73.4
2024-05-17 06:00:00,Barrage Colony Feeder,12.422,1.028,10.98,652.91,0.922,33.3,71.8
2024-05-17 06:00:00,Shikarpur Road Feeder,9.8,0.859,10.84,522.18,0.867,30.3,73.6
2024-05-17 06:00:00,Old Sukkur Residential Feeder,8.293,0.996,11.13,430.35,0.831,38.0,76.0
2024-05-17 07:00:00,Civil Hospital Feeder,10.57,0.631,11.18,545.97,0.844,33.8,70.5
2024-05-17 07:00:00,Airport Road Feeder,15.439,2.737,10.83,823.45,0.88,28.5,70.0
2024-05-17 07:00:00,Rohri Industrial Feeder,23.52,2.159,10.85,1251.15,0.852,34.2,73.7
2024-05-17 07:00:00,SITE Area Feeder,18.717,2.778,11.03,979.51,0.857,33.0,77.1
2024-05-17 07:00:00,Military Road Feeder,12.64,1.832,11.14,654.9,0.944,33.2,72.6
2024-05-17 07:00:00,Barrage Colony Feeder,12.505,1.473,11.08,651.63,0.899,35.4,73.4
2024-05-17 07:00:00,Shikarpur Road Feeder,9.121,0.872,10.94,481.22,0.876,30.3,78.6
2024-05-17 07:00:00,Old Sukkur Residential Feeder,7.296,0.852,11.03,381.87,0.923,33.6,74.3
2024-05-17 08:00:00,Civil Hospital Feeder,11.355,0.996,11.13,589.21,0.855,32.4,72.4
2024-05-17 08:00:00,Airport Road Feeder,15.123,2.193,10.98,795.37,0.895,31.8,83.9
2024-05-17 08:00:00,Rohri Industrial Feeder,22.164,3.972,10.97,1166.25,0.924,34.7,71.0
2024-05-17 08:00:00,SITE Area Feeder,19.229,1.938,11.0,1009.28,0.869,34.7,73.0
2024-05-17 08:00:00,Military Road Feeder,13.972,2.022,10.8,746.66,0.918,36.0,81.2
2024-05-17 08:00:00,Barrage Colony Feeder,12.373,1.484,10.8,661.36,0.894,36.9,69.8
2024-05-17 08:00:00,Shikarpur Road Feeder,9.43,0.996,11.07,491.97,0.843,28.9,71.3
2024-05-17 08:00:00,Old Sukkur Residential Feeder,7.972,0.889,10.91,421.95,0.896,36.4,66.4
2024-05-17 09:00:00,Civil Hospital Feeder,11.76,0.699,10.88,623.87,0.825,31.4,63.5
2024-05-17 09:00:00,Airport Road Feeder,15.68,2.624,11.08,817.23,0.823,33.8,71.1
2024-05-17 09:00:00,Rohri Industrial Feeder,23.52,2.741,11.18,1214.91,0.87,32.5,67.8
2024-05-17 09:00:00,SITE Area Feeder,19.6,3.088,10.95,1033.37,0.93,32.2,74.5
2024-05-17 09:00:00,Military Road Feeder,14.08,1.553,11.11,731.92,0.864,31.3,78.3
2024-05-17 09:00:00,Barrage Colony Feeder,13.72,1.2,10.92,725.48,0.946,33.7,74.5
2024-05-17 09:00:00,Shikarpur Road Feeder,9.8,1.724,11.06,511.8,0.833,32.2,73.0
2024-05-17 09:00:00,Old Sukkur Residential Feeder,8.82,1.083,11.15,456.73,0.866,32.7,71.9
2024-05-17 10:00:00,Civil Hospital Feeder,11.76,0.531,10.87,624.91,0.841,30.0,72.5
2024-05-17 10:00:00,Airport Road Feeder,15.68,1.977,11.13,813.7,0.888,34.0,71.4
2024-05-17 10:00:00,Rohri Industrial Feeder,23.52,2.506,10.86,1249.94,0.902,33.4,74.6
2024-05-17 10:00:00,SITE Area Feeder,19.6,2.495,11.19,1011.39,0.843,31.6,76.3
2024-05-17 10:00:00,Military Road Feeder,14.184,1.532,11.1,737.81,0.866,29.0,78.6
2024-05-17 10:00:00,Barrage Colony Feeder,12.758,1.783,11.05,666.7,0.905,37.2,80.6
2024-05-17 10:00:00,Shikarpur Road Feeder,9.8,0.96,11.03,512.92,0.949,33.4,77.1
2024-05-17 10:00:00,Old Sukkur Residential Feeder,8.489,1.519,11.14,439.92,0.851,37.2,71.8
2024-05-17 11:00:00,Civil Hospital Feeder,11.76,0.6,10.92,622.03,0.866,28.9,76.4
2024-05-17 11:00:00,Airport Road Feeder,15.68,2.428,11.15,811.73,0.822,34.8,69.3
2024-05-17 11:00:00,Rohri Industrial Feeder,23.52,2.612,10.91,1244.11,0.946,33.4,76.6
2024-05-17 11:00:00,SITE Area Feeder,19.6,2.639,10.87,1040.84,0.927,29.1,76.8
2024-05-17 11:00:00,Military Road Feeder,14.7,1.402,11.19,758.33,0.936,34.7,77.7
2024-05-17 11:00:00,Barrage Colony Feeder,13.72,1.717,11.06,716.19,0.891,33.5,67.5
2024-05-17 11:00:00,Shikarpur Road Feeder,9.8,1.37,11.13,508.3,0.859,33.7,78.6
2024-05-17 11:00:00,Old Sukkur Residential Feeder,8.445,0.941,10.88,448.04,0.841,30.7,76.7
2024-05-17 12:00:00,Civil Hospital Feeder,11.76,1.041,11.05,614.21,0.915,33.1,74.7
2024-05-17 12:00:00,Airport Road Feeder,15.68,2.294,10.9,830.7,0.885,31.9,76.4
2024-05-17 12:00:00,Rohri Industrial Feeder,23.52,3.918,11.11,1221.8,0.838,30.7,73.8
2024-05-17 12:00:00,SITE Area Feeder,19.6,3.294,11.14,1015.41,0.852,31.5,82.0
2024-05-17 12:00:00,Military Road Feeder,14.7,1.652,10.82,784.5,0.836,34.4,75.1
2024-05-17 12:00:00,Barrage Colony Feeder,13.72,2.378,11.12,712.25,0.869,37.6,81.8
2024-05-17 12:00:00,Shikarpur Road Feeder,9.8,0.906,10.93,517.68,0.945,31.3,70.7
2024-05-17 12:00:00,Old Sukkur Residential Feeder,8.436,0.845,11.03,441.58,0.932,34.5,75.4
2024-05-17 13:00:00,Civil Hospital Feeder,11.76,0.68,10.85,625.78,0.946,32.0,69.1
2024-05-17 13:00:00,Airport Road Feeder,15.68,2.72,11.13,813.11,0.88,31.3,68.9
2024-05-17 13:00:00,Rohri Industrial Feeder,23.52,2.162,10.85,1251.46,0.842,30.5,74.2
2024-05-17 13:00:00,SITE Area Feeder,19.6,1.649,10.85,1043.18,0.906,32.5,75.3
2024-05-17 13:00:00,Military Road Feeder,14.448,2.284,11.11,750.92,0.879,33.4,73.5
2024-05-17 13:00:00,Barrage Colony Feeder,13.542,1.471,11.06,706.57,0.886,31.8,66.2
2024-05-17 13:00:00,Shikarpur Road Feeder,9.608,1.25,11.19,495.95,0.918,33.0,66.2
2024-05-17 13:00:00,Old Sukkur Residential Feeder,8.82,1.332,11.02,461.96,0.922,30.7,73.0
2024-05-17 14:00:00,Civil Hospital Feeder,11.76,0.745,11.09,612.18,0.923,34.1,71.7
2024-05-17 14:00:00,Airport Road Feeder,15.68,2.509,11.16,811.35,0.879,31.7,73.7
2024-05-17 14:00:00,Rohri Industrial Feeder,23.52,3.972,10.93,1242.03,0.89,31.9,74.7
2024-05-17 14:00:00,SITE Area Feeder,19.6,2.755,10.94,1034.45,0.891,34.7,78.5
2024-05-17 14:00:00,Military Road Feeder,14.7,2.497,10.88,779.77,0.848,33.6,73.5
2024-05-17 14:00:00,Barrage Colony Feeder,13.124,2.038,11.13,680.96,0.949,32.7,73.3
2024-05-17 14:00:00,Shikarpur Road Feeder,9.8,1.491,11.07,510.92,0.915,31.3,73.9
2024-05-17 14:00:00,Old Sukkur Residential Feeder,8.82,1.282,11.14,457.3,0.877,29.7,68.0
2024-05-17 15:00:00,Civil Hospital Feeder,11.76,0.639,10.94,620.66,0.948,33.4,73.3
2024-05-17 15:00:00,Airport Road Feeder,15.68,1.834,10.84,834.76,0.915,35.8,65.4
2024-05-17 15:00:00,Rohri Industrial Feeder,23.52,3.075,11.09,1224.16,0.864,31.9,75.8
2024-05-17 15:00:00,SITE Area Feeder,19.6,2.692,10.96,1032.88,0.866,31.8,79.0
2024-05-17 15:00:00,Military Road Feeder,14.7,1.998,10.89,779.1,0.84,35.7,68.2
2024-05-17 15:00:00,Barrage Colony Feeder,13.72,2.212,11.11,712.76,0.921,32.6,73.4
2024-05-17 15:00:00,Shikarpur Road Feeder,9.8,1.569,10.87,520.76,0.859,31.6,77.6
2024-05-17 15:00:00,Old Sukkur Residential Feeder,8.82,0.747,11.18,455.36,0.936,32.0,71.1
2024-05-17 16:00:00,Civil Hospital Feeder,11.76,0.673,10.9,622.8,0.913,33.4,75.8
2024-05-17 16:00:00,Airport Road Feeder,15.68,2.329,11.03,820.94,0.821,29.5,73.9
2024-05-17 16:00:00,Rohri Industrial Feeder,23.52,2.208,10.83,1253.76,0.879,34.5,72.8
2024-05-17 16:00:00,SITE Area Feeder,19.6,2.194,10.83,1044.63,0.862,36.0,74.4
2024-05-17 16:00:00,Military Road Feeder,14.7,1.314,10.95,774.95,0.904,30.8,67.6
2024-05-17 16:00:00,Barrage Colony Feeder,13.72,1.686,10.82,731.81,0.91,31.5,78.0
2024-05-17 16:00:00,Shikarpur Road Feeder,9.8,1.193,10.98,515.51,0.877,31.1,70.5
2024-05-17 16:00:00,Old Sukkur Residential Feeder,8.82,0.945,11.17,455.78,0.825,31.6,77.2
2024-05-17 17:00:00,Civil Hospital Feeder,11.76,0.944,11.13,609.82,0.881,33.2,72.5
2024-05-17 17:00:00,Airport Road Feeder,15.68,1.364,11.18,809.7,0.895,29.2,74.0
2024-05-17 17:00:00,Rohri Industrial Feeder,23.52,3.341,10.82,1255.18,0.911,32.3,71.4
2024-05-17 17:00:00,SITE Area Feeder,19.6,3.219,11.02,1026.64,0.895,33.5,71.2
2024-05-17 17:00:00,Military Road Feeder,14.7,1.42,10.86,781.43,0.862,29.9,80.6
2024-05-17 17:00:00,Barrage Colony Feeder,13.72,1.886,10.84,730.91,0.897,36.1,72.6
2024-05-17 17:00:00,Shikarpur Road Feeder,9.8,1.555,10.92,518.35,0.837,32.8,69.4
2024-05-17 17:00:00,Old Sukkur Residential Feeder,8.82,0.915,11.16,456.22,0.861,30.2,64.6
2024-05-17 18:00:00,Civil Hospital Feeder,11.76,0.897,10.83,627.19,0.903,31.8,71.3
2024-05-17 18:00:00,Airport Road Feeder,15.68,2.078,11.12,813.84,0.933,33.7,74.5
2024-05-17 18:00:00,Rohri Industrial Feeder,23.52,1.918,11.02,1232.55,0.936,34.0,69.2
2024-05-17 18:00:00,SITE Area Feeder,19.6,2.899,11.12,1017.24,0.912,37.5,65.0
2024-05-17 18:00:00,Military Road Feeder,14.7,1.442,11.14,762.18,0.913,30.4,66.6
2024-05-17 18:00:00,Barrage Colony Feeder,13.72,1.344,10.86,729.57,0.909,31.9,73.9
2024-05-17 18:00:00,Shikarpur Road Feeder,9.8,1.044,10.82,522.73,0.888,32.0,77.2
2024-05-17 18:00:00,Old Sukkur Residential Feeder,8.82,1.018,11.19,455.22,0.84,31.4,68.2
2024-05-17 19:00:00,Civil Hospital Feeder,11.76,0.53,10.91,622.25,0.826,32.6,70.8
2024-05-17 19:00:00,Airport Road Feeder,15.68,1.703,11.07,818.03,0.877,34.6,70.9
2024-05-17 19:00:00,Rohri Industrial Feeder,23.52,3.541,11.13,1220.15,0.852,31.8,73.8
2024-05-17 19:00:00,SITE Area Feeder,19.6,2.376,11.16,1014.31,0.858,30.2,74.8
2024-05-17 19:00:00,Military Road Feeder,14.7,2.12,11.02,770.27,0.822,33.1,76.6
2024-05-17 19:00:00,Barrage Colony Feeder,13.72,1.373,11.05,717.13,0.854,35.9,75.8
2024-05-17 19:00:00,Shikarpur Road Feeder,9.8,1.411,11.1,509.76,0.853,35.7,75.2
2024-05-17 19:00:00,Old Sukkur Residential Feeder,8.82,1.169,11.16,456.48,0.829,33.1,73.7
2024-05-17 20:00:00,Civil Hospital Feeder,11.76,0.621,11.19,606.97,0.876,32.7,72.8
2024-05-17 20:00:00,Airport Road Feeder,15.68,2.043,11.0,823.36,0.938,33.0,70.1
2024-05-17 20:00:00,Rohri Industrial Feeder,23.52,3.446,11.18,1214.35,0.949,35.7,79.7
2024-05-17 20:00:00,SITE Area Feeder,19.6,2.855,11.17,1013.35,0.941,29.7,75.9
2024-05-17 20:00:00,Military Road Feeder,14.7,2.2,10.96,774.39,0.823,31.5,67.0
2024-05-17 20:00:00,Barrage Colony Feeder,13.72,1.445,10.94,724.25,0.91,33.0,71.5
2024-05-17 20:00:00,Shikarpur Road Feeder,9.8,1.758,10.95,516.71,0.932,32.4,74.8
2024-05-17 20:00:00,Old Sukkur Residential Feeder,8.82,0.811,11.1,458.71,0.875,31.5,77.5
2024-05-17 21:00:00,Civil Hospital Feeder,11.76,0.821,11.01,616.68,0.932,33.7,74.6
2024-05-17 21:00:00,Airport Road Feeder,15.68,1.982,11.2,808.34,0.849,32.1,77.3
2024-05-17 21:00:00,Rohri Industrial Feeder,23.52,2.324,10.91,1244.42,0.843,33.2,74.4
2024-05-17 21:00:00,SITE Area Feeder,19.6,2.84,11.03,1025.55,0.869,36.7,66.3
2024-05-17 21:00:00,Military Road Feeder,14.7,1.346,10.86,781.75,0.916,33.6,77.0
2024-05-17 21:00:00,Barrage Colony Feeder,13.72,2.079,10.88,728.04,0.934,33.1,69.3
2024-05-17 21:00:00,Shikarpur Road Feeder,9.8,0.863,11.06,511.41,0.918,34.3,67.4
2024-05-17 21:00:00,Old Sukkur Residential Feeder,8.82,1.384,10.81,470.98,0.938,33.4,67.5
2024-05-17 22:00:00,Civil Hospital Feeder,11.76,0.705,11.15,608.93,0.95,34.4,72.2
2024-05-17 22:00:00,Airport Road Feeder,15.68,2.023,10.86,833.77,0.918,30.2,78.4
2024-05-17 22:00:00,Rohri Industrial Feeder,23.52,2.843,10.89,1247.31,0.929,34.0,71.6
2024-05-17 22:00:00,SITE Area Feeder,19.6,1.752,11.08,1021.09,0.92,33.4,69.1
2024-05-17 22:00:00,Military Road Feeder,14.7,1.458,10.94,775.73,0.864,32.9,72.9
2024-05-17 22:00:00,Barrage Colony Feeder,13.72,2.178,10.84,730.63,0.82,32.4,64.3
2024-05-17 22:00:00,Shikarpur Road Feeder,9.8,1.409,10.9,519.16,0.907,29.8,77.2
2024-05-17 22:00:00,Old Sukkur Residential Feeder,8.82,1.339,11.03,461.64,0.839,35.6,66.3
2024-05-17 23:00:00,Civil Hospital Feeder,6.955,0.32,11.14,360.31,0.928,31.5,75.5
2024-05-17 23:00:00,Airport Road Feeder,10.014,1.124,11.14,518.86,0.861,34.2,78.9
2024-05-17 23:00:00,Rohri Industrial Feeder,14.737,1.945,11.16,762.16,0.94,33.6,80.0
2024-05-17 23:00:00,SITE Area Feeder,10.411,1.484,11.03,544.98,0.91,33.2,71.8
2024-05-17 23:00:00,Military Road Feeder,9.109,1.303,10.87,483.72,0.868,34.6,80.3
2024-05-17 23:00:00,Barrage Colony Feeder,7.467,1.093,11.09,388.8,0.9,30.3,70.6
2024-05-17 23:00:00,Shikarpur Road Feeder,5.627,0.652,11.06,293.6,0.856,31.1,79.4
2024-05-17 23:00:00,Old Sukkur Residential Feeder,4.358,0.696,11.16,225.47,0.95,35.9,78.8
2024-05-18 00:00:00,Civil Hospital Feeder,5.206,0.459,10.82,277.89,0.926,30.6,72.1
2024-05-18 00:00:00,Airport Road Feeder,8.118,0.974,11.18,419.22,0.869,33.4,77.0
2024-05-18 00:00:00,Rohri Industrial Feeder,11.25,1.054,10.87,597.67,0.88,34.6,64.0
2024-05-18 00:00:00,SITE Area Feeder,6.176,1.081,11.0,324.19,0.907,33.8,74.5
2024-05-18 00:00:00,Military Road Feeder,6.228,0.695,11.16,322.33,0.86,33.4,68.3
2024-05-18 00:00:00,Barrage Colony Feeder,5.908,0.912,11.05,308.69,0.941,31.5,63.2
2024-05-18 00:00:00,Shikarpur Road Feeder,4.34,0.768,11.14,225.0,0.91,32.6,71.6
2024-05-18 00:00:00,Old Sukkur Residential Feeder,3.931,0.529,10.84,209.26,0.87,33.5,74.4
2024-05-18 01:00:00,Civil Hospital Feeder,4.242,0.221,10.91,224.5,0.937,31.3,64.9
2024-05-18 01:00:00,Airport Road Feeder,6.486,0.786,10.98,340.89,0.862,33.2,73.2
2024-05-18 01:00:00,Rohri Industrial Feeder,10.104,1.486,11.06,527.49,0.877,31.8,69.7
2024-05-18 01:00:00,SITE Area Feeder,9.501,0.904,10.82,507.14,0.826,35.8,73.8
2024-05-18 01:00:00,Military Road Feeder,5.297,0.706,11.15,274.39,0.928,35.3,78.9
2024-05-18 01:00:00,Barrage Colony Feeder,6.462,0.819,11.2,333.19,0.912,35.0,73.5
2024-05-18 01:00:00,Shikarpur Road Feeder,4.323,0.721,11.0,226.87,0.853,32.3,74.9
2024-05-18 01:00:00,Old Sukkur Residential Feeder,3.472,0.538,11.05,181.39,0.86,34.6,78.9
2024-05-18 02:00:00,Civil Hospital Feeder,4.741,0.192,11.0,248.77,0.881,31.6,68.2
2024-05-18 02:00:00,Airport Road Feeder,6.873,0.702,10.92,363.43,0.87,35.3,73.5
2024-05-18 02:00:00,Rohri Industrial Feeder,11.305,0.937,11.09,588.33,0.913,35.1,78.0
2024-05-18 02:00:00,SITE Area Feeder,8.353,0.999,10.86,444.25,0.851,34.6,70.6
2024-05-18 02:00:00,Military Road Feeder,6.226,1.116,11.01,326.56,0.901,33.5,68.0
2024-05-18 02:00:00,Barrage Colony Feeder,5.701,0.699,10.87,302.87,0.906,32.7,75.1
2024-05-18 02:00:00,Shikarpur Road Feeder,3.715,0.374,10.89,196.88,0.924,31.7,76.9
2024-05-18 02:00:00,Old Sukkur Residential Feeder,3.444,0.488,11.16,178.19,0.935,36.0,71.6
2024-05-18 03:00:00,Civil Hospital Feeder,5.068,0.238,11.01,265.63,0.836,30.6,73.6
2024-05-18 03:00:00,Airport Road Feeder,7.911,0.736,11.1,411.46,0.901,34.9,74.2
2024-05-18 03:00:00,Rohri Industrial Feeder,11.374,1.216,11.01,596.67,0.915,33.3,76.0
2024-05-18 03:00:00,SITE Area Feeder,8.52,0.981,11.02,446.41,0.836,30.6,73.2
2024-05-18 03:00:00,Military Road Feeder,6.556,0.757,10.9,347.28,0.834,34.6,66.9
2024-05-18 03:00:00,Barrage Colony Feeder,5.478,0.606,11.19,282.5,0.879,31.1,71.9
2024-05-18 03:00:00,Shikarpur Road Feeder,3.708,0.323,11.01,194.5,0.942,34.4,70.7
2024-05-18 03:00:00,Old Sukkur Residential Feeder,3.74,0.659,10.89,198.26,0.872,31.9,73.5
2024-05-18 04:00:00,Civil Hospital Feeder,4.883,0.227,11.02,255.74,0.928,34.6,78.4
2024-05-18 04:00:00,Airport Road Feeder,7.075,1.092,11.12,367.25,0.912,32.9,81.9
2024-05-18 04:00:00,Rohri Industrial Feeder,10.476,1.094,11.09,545.32,0.883,30.9,78.6
2024-05-18 04:00:00,SITE Area Feeder,7.994,1.137,11.01,419.1,0.822,33.8,76.0
2024-05-18 04:00:00,Military Road Feeder,6.793,0.611,11.13,352.24,0.913,30.9,75.6
2024-05-18 04:00:00,Barrage Colony Feeder,5.316,0.504,11.2,274.05,0.83,34.5,73.1
2024-05-18 04:00:00,Shikarpur Road Feeder,3.824,0.552,11.09,199.03,0.883,35.6,67.8
2024-05-18 04:00:00,Old Sukkur Residential Feeder,3.637,0.56,10.93,192.14,0.845,30.3,75.4
2024-05-18 05:00:00,Civil Hospital Feeder,6.022,0.327,11.02,315.44,0.856,30.8,70.9
2024-05-18 05:00:00,Airport Road Feeder,8.48,0.781,10.9,449.27,0.927,31.3,73.3
2024-05-18 05:00:00,Rohri Industrial Feeder,11.343,1.71,10.96,597.53,0.915,29.5,78.6
2024-05-18 05:00:00,SITE Area Feeder,8.751,1.338,10.99,459.86,0.907,32.2,76.0
2024-05-18 05:00:00,Military Road Feeder,5.92,1.022,10.87,314.37,0.855,30.2,75.0
2024-05-18 05:00:00,Barrage Colony Feeder,6.067,0.87,11.1,315.54,0.856,34.9,80.6
2024-05-18 05:00:00,Shikarpur Road Feeder,4.294,0.697,11.02,224.96,0.867,32.1,77.0
2024-05-18 05:00:00,Old Sukkur Residential Feeder,4.122,0.343,10.9,218.29,0.838,32.7,79.0
2024-05-18 06:00:00,Civil Hospital Feeder,7.977,0.339,10.9,422.38,0.942,36.2,73.0
2024-05-18 06:00:00,Airport Road Feeder,11.462,1.042,11.03,599.76,0.928,32.3,68.6
2024-05-18 06:00:00,Rohri Industrial Feeder,16.428,2.505,10.84,874.76,0.888,30.7,80.7
2024-05-18 06:00:00,SITE Area Feeder,14.639,2.377,10.92,773.86,0.937,33.9,71.4
2024-05-18 06:00:00,Military Road Feeder,9.296,1.284,11.08,484.51,0.926,32.7,71.6
2024-05-18 06:00:00,Barrage Colony Feeder,8.696,1.139,10.8,464.82,0.851,31.0,68.6
2024-05-18 06:00:00,Shikarpur Road Feeder,6.462,1.011,10.96,340.45,0.858,33.1,73.0
2024-05-18 06:00:00,Old Sukkur Residential Feeder,5.619,0.969,10.95,296.21,0.926,34.7,72.3
2024-05-18 07:00:00,Civil Hospital Feeder,7.785,0.512,11.1,404.87,0.941,31.3,71.2
2024-05-18 07:00:00,Airport Road Feeder,10.991,1.191,10.94,580.13,0.835,32.4,66.8
2024-05-18 07:00:00,Rohri Industrial Feeder,17.481,1.503,10.88,927.79,0.926,35.7,76.8
2024-05-18 07:00:00,SITE Area Feeder,13.943,1.178,10.92,737.16,0.852,31.2,75.2
2024-05-18 07:00:00,Military Road Feeder,8.807,1.088,10.98,463.11,0.872,36.1,74.9
2024-05-18 07:00:00,Barrage Colony Feeder,9.055,0.782,10.97,476.41,0.877,34.8,70.5
2024-05-18 07:00:00,Shikarpur Road Feeder,6.246,0.908,10.86,331.94,0.861,32.5,68.5
2024-05-18 07:00:00,Old Sukkur Residential Feeder,6.059,0.897,10.95,319.52,0.844,31.6,69.8
2024-05-18 08:00:00,Civil Hospital Feeder,7.884,0.513,10.91,417.08,0.915,31.8,77.5
2024-05-18 08:00:00,Airport Road Feeder,12.505,1.76,10.92,661.29,0.849,35.6,72.9
2024-05-18 08:00:00,Rohri Industrial Feeder,16.806,2.515,11.1,874.47,0.884,33.5,72.9
2024-05-18 08:00:00,SITE Area Feeder,13.629,2.117,10.95,718.31,0.899,34.2,66.1
2024-05-18 08:00:00,Military Road Feeder,9.357,1.117,10.99,491.48,0.921,32.0,66.3
2024-05-18 08:00:00,Barrage Colony Feeder,9.113,1.14,10.95,480.68,0.862,32.7,76.1
2024-05-18 08:00:00,Shikarpur Road Feeder,6.992,1.061,11.13,362.69,0.945,32.1,72.6
2024-05-18 08:00:00,Old Sukkur Residential Feeder,5.613,0.971,11.14,290.82,0.837,33.4,73.3
2024-05-18 09:00:00,Civil Hospital Feeder,8.624,0.702,10.81,460.65,0.897,34.1,71.5
2024-05-18 09:00:00,Airport Road Feeder,12.429,2.031,11.06,649.09,0.911,32.6,71.0
2024-05-18 09:00:00,Rohri Industrial Feeder,19.411,1.866,10.81,1036.62,0.89,31.2,68.8
2024-05-18 09:00:00,SITE Area Feeder,15.879,2.842,10.95,837.29,0.913,36.4,73.1
2024-05-18 09:00:00,Military Road Feeder,11.243,1.61,11.09,585.34,0.943,35.3,67.4
2024-05-18 09:00:00,Barrage Colony Feeder,9.827,0.873,11.14,509.27,0.838,33.8,66.3
2024-05-18 09:00:00,Shikarpur Road Feeder,7.869,0.86,11.19,405.93,0.844,32.0,73.0
2024-05-18 09:00:00,Old Sukkur Residential Feeder,6.519,0.657,10.99,342.43,0.937,29.9,80.3
2024-05-18 10:00:00,Civil Hospital Feeder,8.963,0.546,10.9,474.6,0.907,30.2,69.0
2024-05-18 10:00:00,Airport Road Feeder,14.413,1.362,10.89,763.89,0.863,30.7,73.7
2024-05-18 10:00:00,Rohri Industrial Feeder,19.115,3.103,10.99,1004.54,0.945,35.1,76.3
2024-05-18 10:00:00,SITE Area Feeder,14.586,2.158,11.01,764.93,0.889,28.5,71.7
2024-05-18 10:00:00,Military Road Feeder,10.633,1.871,10.96,560.17,0.874,33.5,68.3
2024-05-18 10:00:00,Barrage Colony Feeder,10.378,0.921,11.17,536.5,0.924,34.1,69.9
2024-05-18 10:00:00,Shikarpur Road Feeder,7.535,0.774,10.88,399.71,0.888,35.9,63.8
2024-05-18 10:00:00,Old Sukkur Residential Feeder,6.467,0.543,11.06,337.47,0.87,33.9,73.1
2024-05-18 11:00:00,Civil Hospital Feeder,9.56,0.832,10.83,509.43,0.885,33.7,71.9
2024-05-18 11:00:00,Airport Road Feeder,12.945,2.133,10.96,681.63,0.83,34.4,71.9
2024-05-18 11:00:00,Rohri Industrial Feeder,20.601,3.457,11.13,1068.97,0.885,30.6,73.0
2024-05-18 11:00:00,SITE Area Feeder,14.957,1.509,10.95,788.89,0.849,35.1,74.4
2024-05-18 11:00:00,Military Road Feeder,9.328,0.784,11.14,483.55,0.945,33.2,72.1
2024-05-18 11:00:00,Barrage Colony Feeder,10.352,1.513,11.01,542.68,0.845,33.7,67.3
2024-05-18 11:00:00,Shikarpur Road Feeder,7.714,0.941,10.85,410.51,0.849,33.2,75.7
2024-05-18 11:00:00,Old Sukkur Residential Feeder,6.483,1.082,11.14,336.1,0.825,31.1,82.6
2024-05-18 12:00:00,Civil Hospital Feeder,9.361,0.546,11.19,482.83,0.903,33.2,75.5
2024-05-18 12:00:00,Airport Road Feeder,11.449,1.286,11.05,598.3,0.91,30.0,76.5
2024-05-18 12:00:00,Rohri Industrial Feeder,19.479,2.912,10.83,1038.19,0.861,33.6,77.1
2024-05-18 12:00:00,SITE Area Feeder,15.013,1.626,10.92,793.57,0.832,34.5,79.9
2024-05-18 12:00:00,Military Road Feeder,10.566,1.082,11.05,552.13,0.849,32.1,73.9
2024-05-18 12:00:00,Barrage Colony Feeder,10.436,1.346,11.07,544.41,0.948,29.2,70.9
2024-05-18 12:00:00,Shikarpur Road Feeder,7.082,0.887,11.07,369.44,0.944,31.6,69.1
2024-05-18 12:00:00,Old Sukkur Residential Feeder,6.017,1.063,10.82,320.95,0.948,35.7,66.9
2024-05-18 13:00:00,Civil Hospital Feeder,8.783,0.418,11.19,453.22,0.898,29.8,72.2
2024-05-18 13:00:00,Airport Road Feeder,12.566,2.023,11.0,659.49,0.913,32.8,70.2
